report_id,company_inn,subject_inn,item_type,item_index,name,related_inn,related_ogrn,role,position,code,description,share,amount,date_from,active,registration_date,address,phone_type,phone_code,phone_number,auth_person_name,auth_person_position,details_json
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,21,,,,other,,52.10,Деятельность по складированию и хранению,,,,,,,,,,,,"{""code"":""52.10"",""description"":""Деятельность по складированию и хранению""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,22,,,,other,,43.32,Работы столярные и плотничные,,,,,,,,,,,,"{""code"":""43.32"",""description"":""Работы столярные и плотничные""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,23,,,,other,,46.43.2,"Торговля оптовая радио-, теле- и видеоаппаратурой и аппаратурой для цифровых видеодисков (DVD)",,,,,,,,,,,,"{""code"":""46.43.2"",""description"":""Торговля оптовая радио-, теле- и видеоаппаратурой и аппаратурой для цифровых видеодисков (DVD)""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,24,,,,other,,46.47.3,Торговля оптовая коврами и ковровыми изделиями,,,,,,,,,,,,"{""code"":""46.47.3"",""description"":""Торговля оптовая коврами и ковровыми изделиями""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,25,,,,other,,47.43,Торговля розничная аудио- и видеотехникой в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.43"",""description"":""Торговля розничная аудио- и видеотехникой в специализированных магазинах""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,26,,,,other,,46.74,"Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями",,,,,,,,,,,,"{""code"":""46.74"",""description"":""Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,27,,,,other,,47.52.71,Торговля розничная пиломатериалами в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.52.71"",""description"":""Торговля розничная пиломатериалами в специализированных магазинах""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,28,,,,other,,47.59.1,Торговля розничная мебелью в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.59.1"",""description"":""Торговля розничная мебелью в специализированных магазинах""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,29,,,,other,,47.78.9,"Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах",,,,,,,,,,,,"{""code"":""47.78.9"",""description"":""Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,30,,,,other,,52.24,Транспортная обработка грузов,,,,,,,,,,,,"{""code"":""52.24"",""description"":""Транспортная обработка грузов""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,31,,,,other,,70.22,Консультирование по вопросам коммерческой деятельности и управления,,,,,,,,,,,,"{""code"":""70.22"",""description"":""Консультирование по вопросам коммерческой деятельности и управления""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,32,,,,other,,62.09,"Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая",,,,,,,,,,,,"{""code"":""62.09"",""description"":""Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,33,,,,other,,37.00,Сбор и обработка сточных вод,,,,,,,,,,,,"{""code"":""37.00"",""description"":""Сбор и обработка сточных вод""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,activity,34,,,,other,,47.59,"Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах",,,,,,,,,,,,"{""code"":""47.59"",""description"":""Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,0,,,,phone,,,,,,,,,,,495,9375298,,,"{""phoneCode"":""495"",""phoneNumber"":""9375298""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,1,,,,phone,,,,,,,,,,,3952,780624,,,"{""phoneCode"":""3952"",""phoneNumber"":""780624""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,2,,,,phone,,,,,,,,,,,482,2620380,,,"{""phoneCode"":""482"",""phoneNumber"":""2620380""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,3,,,,phone,,,,,,,,,,,495,1011017,,,"{""phoneCode"":""495"",""phoneNumber"":""1011017""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,4,,,,phone,,,,,,,,,,,391,2570541,,,"{""phoneCode"":""391"",""phoneNumber"":""2570541""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,5,,,,phone,,,,,,,,,,,494,2496277,,,"{""phoneCode"":""494"",""phoneNumber"":""2496277""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,6,,,,phone,,,,,,,,,,,495,1394323,,,"{""phoneCode"":""495"",""phoneNumber"":""1394323""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,7,,,,phone,,,,,,,,,,,495,9610228,,,"{""phoneCode"":""495"",""phoneNumber"":""9610228""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,8,,,,phone,,,,,,,,,,,499,9288402,,,"{""phoneCode"":""499"",""phoneNumber"":""9288402""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,9,,,,phone,,,,,,,,,,,800,7000099,,,"{""phoneCode"":""800"",""phoneNumber"":""7000099""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,10,,,,phone,,,,,,,,,,,926,4666760,,,"{""phoneCode"":""926"",""phoneNumber"":""4666760""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,11,,,,phone,,,,,,,,,,,495,9610161,,,"{""phoneCode"":""495"",""phoneNumber"":""9610161""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,12,,,,phone,,,,,,,,,,,495,9610160,,,"{""phoneCode"":""495"",""phoneNumber"":""9610160""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,13,,,,phone,,,,,,,,,,,812,4932383,,,"{""phoneCode"":""812"",""phoneNumber"":""4932383""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,14,,,,phone,,,,,,,,,,,812,4488730,,,"{""phoneCode"":""812"",""phoneNumber"":""4488730""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,phone,15,,,,phone,,,,,,,,,,,499,9288402,,,"{""phoneCode"":""499"",""phoneNumber"":""9288402""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,5029069967,tax_system,0,Общая система налогообложения,,,tax_system,,ОСНО,,,,,,,,,,,,,"{""fullName"":""Общая система налогообложения"",""shortName"":""ОСНО""}"
13aeae32-9ff4-57a1-ae06-9b24c193afd3,7816085851,7816085851,founder,0,РАХМАНОВ АНВАР АЗАДОВИЧ,781010362280,,founder,,,,1,100,2026-06-14T21:00:00.000Z,True,,,,,,,,"{""name"":""РАХМАНОВ АНВАР АЗАДОВИЧ"",""inn"":""781010362280"",""amount"":100,""share"":1,""dateFrom"":{""$date"":""2026-06-14T21:00:00.000Z""},""active"":true}"
13aeae32-9ff4-57a1-ae06-9b24c193afd3,7816085851,7816085851,founder,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТОУН""",7805686988,,founder,,,,99,9900,2019-06-30T21:00:00.000Z,True,,,,,,,,"{""name"":""ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ \""СТОУН\"""",""inn"":""7805686988"",""amount"":9900,""share"":99,""dateFrom"":{""$date"":""2019-06-30T21:00:00.000Z""},""active"":true}"
13aeae32-9ff4-57a1-ae06-9b24c193afd3,7816085851,7816085851,director,0,СТЕПАНОВ ИГОРЬ ИГОРЕВИЧ,601301181782,,director,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,,,,,2025-10-07T21:00:00.000Z,,,,,,,,,"{""name"":""СТЕПАНОВ ИГОРЬ ИГОРЕВИЧ"",""positionName"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР"",""inn"":""601301181782"",""positionDate"":{""$date"":""2025-10-07T21:00:00.000Z""}}"
13aeae32-9ff4-57a1-ae06-9b24c193afd3,7816085851,7816085851,related_company,0,"ООО ""УК ""ПРЕИМУЩЕСТВО""",7731297208,5157746035398,related_company,,,,,,,,2015-11-10T21:00:00.000Z,,,,,КУЗНЕЦОВ ДМИТРИЙ ГЕННАДЬЕВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""7731297208"",""ogrn"":""5157746035398"",""name"":""ООО \""УК \""ПРЕИМУЩЕСТВО\"""",""registrationDate"":{""$date"":""2015-11-10T21:00:00.000Z""},""authPersonName"":""КУЗНЕЦОВ ДМИТРИЙ ГЕННАДЬЕВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
13aeae32-9ff4-57a1-ae06-9b24c193afd3,7816085851,7816085851,related_company,1,"ООО ""УК ""РЖЕВСКИЙ ПАРК""",4706085451,1254700000367,related_company,,,,,,,,2025-01-14T21:00:00.000Z,,,,,СТЕПАНОВ ИГОРЬ ИГОРЕВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""4706085451"",""ogrn"":""1254700000367"",""name"":""ООО \""УК \""РЖЕВСКИЙ ПАРК\"""",""registrationDate"":{""$date"":""2025-01-14T21:00:00.000Z""},""authPersonName"":""СТЕПАНОВ ИГОРЬ ИГОРЕВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
